DateTime,Stage,FlowRate,Loc
12/01/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/01/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/01/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/01/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/02/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/02/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/02/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/02/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/03/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/03/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/03/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/03/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/04/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/04/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/04/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/04/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/05/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/05/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/05/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/05/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/06/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/06/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/06/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/06/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/07/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/07/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/07/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/07/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/08/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/08/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/08/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/08/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/09/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/09/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/09/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/09/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/10/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/10/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/10/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/10/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/11/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/11/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/11/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/11/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/12/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/12/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/12/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/12/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/13/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/13/2021 06:00:00 AM,4.65,22.0,Above Hwy 85
12/13/2021 12:00:00 PM,5.59,81.0,Above Hwy 85
12/13/2021 06:00:00 PM,5.29,58.8,Above Hwy 85
12/14/2021 12:00:00 AM,5.44,69.3,Above Hwy 85
12/14/2021 06:00:00 AM,4.23,8.5,Above Hwy 85
12/14/2021 12:00:00 PM,3.82,3.0,Above Hwy 85
12/14/2021 06:00:00 PM,3.32,0.1,Above Hwy 85
12/15/2021 12:00:00 AM,2.64,0.0,Above Hwy 85
12/15/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/15/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/15/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/16/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/16/2021 06:00:00 AM,4.26,7.4,Above Hwy 85
12/16/2021 12:00:00 PM,3.71,1.3,Above Hwy 85
12/16/2021 06:00:00 PM,3.31,0.0,Above Hwy 85
12/17/2021 12:00:00 AM,2.78,0.0,Above Hwy 85
12/17/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/17/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/17/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/18/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/18/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/18/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/18/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/19/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/19/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/19/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/19/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/20/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/20/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/20/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/20/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/21/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/21/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/21/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/21/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/22/2021 12:00:00 AM,4.45,10.9,Above Hwy 85
12/22/2021 06:00:00 AM,3.95,3.3,Above Hwy 85
12/22/2021 12:00:00 PM,3.64,0.8,Above Hwy 85
12/22/2021 06:00:00 PM,3.17,0.0,Above Hwy 85
12/23/2021 12:00:00 AM,2.58,0.0,Above Hwy 85
12/23/2021 06:00:00 AM,4.42,10.2,Above Hwy 85
12/23/2021 12:00:00 PM,4.74,20.8,Above Hwy 85
12/23/2021 06:00:00 PM,3.84,2.2,Above Hwy 85
12/24/2021 12:00:00 AM,3.46,0.1,Above Hwy 85
12/24/2021 06:00:00 AM,5.42,60.9,Above Hwy 85
12/24/2021 12:00:00 PM,4.01,4.0,Above Hwy 85
12/24/2021 06:00:00 PM,3.58,0.5,Above Hwy 85
12/25/2021 12:00:00 AM,3.08,0.0,Above Hwy 85
12/25/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/25/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/25/2021 06:00:00 PM,3.96,3.4,Above Hwy 85
12/26/2021 12:00:00 AM,4.19,6.3,Above Hwy 85
12/26/2021 06:00:00 AM,3.77,1.7,Above Hwy 85
12/26/2021 12:00:00 PM,3.4,0.0,Above Hwy 85
12/26/2021 06:00:00 PM,2.88,0.0,Above Hwy 85
12/27/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/27/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/27/2021 12:00:00 PM,4.43,10.4,Above Hwy 85
12/27/2021 06:00:00 PM,4.08,4.8,Above Hwy 85
12/28/2021 12:00:00 AM,3.66,0.9,Above Hwy 85
12/28/2021 06:00:00 AM,3.26,0.0,Above Hwy 85
12/28/2021 12:00:00 PM,2.73,0.0,Above Hwy 85
12/28/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/29/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/29/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/29/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/29/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/30/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/30/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/30/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/30/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
12/31/2021 12:00:00 AM,2.39,0.0,Above Hwy 85
12/31/2021 06:00:00 AM,2.39,0.0,Above Hwy 85
12/31/2021 12:00:00 PM,2.39,0.0,Above Hwy 85
12/31/2021 06:00:00 PM,2.39,0.0,Above Hwy 85
01/01/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/01/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/01/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/01/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/02/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/02/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/02/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/02/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/03/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/03/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/03/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/03/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/04/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/04/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/04/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/04/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/05/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/05/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/05/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/05/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/06/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/06/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/06/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/06/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/07/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/07/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/07/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/10/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/10/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/11/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/11/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/11/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/11/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/12/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/12/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/12/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/12/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/13/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/13/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/13/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/13/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/14/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
01/14/2022 06:00:00 AM,2.39,0.0,Above Hwy 85
01/14/2022 12:00:00 PM,2.39,0.0,Above Hwy 85
01/14/2022 06:00:00 PM,2.39,0.0,Above Hwy 85
01/15/2022 12:00:00 AM,2.39,0.0,Above Hwy 85
12/01/2021 12:00:00 AM,4.04,1.3,Above Reservoir
12/01/2021 06:00:00 AM,4.04,1.3,Above Reservoir
12/01/2021 12:00:00 PM,4.05,1.4,Above Reservoir
12/01/2021 06:00:00 PM,4.04,1.3,Above Reservoir
12/02/2021 12:00:00 AM,4.04,1.3,Above Reservoir
12/02/2021 06:00:00 AM,4.04,1.3,Above Reservoir
12/02/2021 12:00:00 PM,4.04,1.3,Above Reservoir
12/02/2021 06:00:00 PM,4.04,1.3,Above Reservoir
12/03/2021 12:00:00 AM,4.04,1.3,Above Reservoir
12/03/2021 06:00:00 AM,4.04,1.3,Above Reservoir
12/03/2021 12:00:00 PM,4.04,1.3,Above Reservoir
12/03/2021 06:00:00 PM,4.04,1.3,Above Reservoir
12/04/2021 12:00:00 AM,4.04,1.3,Above Reservoir
12/04/2021 06:00:00 AM,4.04,1.3,Above Reservoir
12/04/2021 12:00:00 PM,4.04,1.3,Above Reservoir
12/04/2021 06:00:00 PM,4.04,1.3,Above Reservoir
12/05/2021 12:00:00 AM,4.04,1.3,Above Reservoir
12/05/2021 06:00:00 AM,4.04,1.3,Above Reservoir
12/05/2021 12:00:00 PM,4.04,1.3,Above Reservoir
12/05/2021 06:00:00 PM,4.04,1.3,Above Reservoir
12/06/2021 12:00:00 AM,4.04,1.3,Above Reservoir
12/06/2021 06:00:00 AM,4.04,1.3,Above Reservoir
12/06/2021 12:00:00 PM,4.05,1.4,Above Reservoir
12/06/2021 06:00:00 PM,4.05,1.4,Above Reservoir
12/07/2021 12:00:00 AM,4.05,1.4,Above Reservoir
12/07/2021 06:00:00 AM,4.06,1.4,Above Reservoir
12/07/2021 12:00:00 PM,4.06,1.4,Above Reservoir
12/07/2021 06:00:00 PM,4.06,1.4,Above Reservoir
12/08/2021 12:00:00 AM,4.06,0.9,Above Reservoir
12/08/2021 06:00:00 AM,4.05,0.8,Above Reservoir
12/08/2021 12:00:00 PM,4.05,0.8,Above Reservoir
12/08/2021 06:00:00 PM,4.06,0.9,Above Reservoir
12/09/2021 12:00:00 AM,4.06,0.9,Above Reservoir
12/09/2021 06:00:00 AM,4.09,1.0,Above Reservoir
12/09/2021 12:00:00 PM,4.1,1.0,Above Reservoir
12/09/2021 06:00:00 PM,4.1,1.0,Above Reservoir
12/10/2021 12:00:00 AM,4.08,1.0,Above Reservoir
12/10/2021 06:00:00 AM,4.08,1.0,Above Reservoir
12/10/2021 12:00:00 PM,4.08,1.0,Above Reservoir
12/10/2021 06:00:00 PM,4.08,1.0,Above Reservoir
12/11/2021 12:00:00 AM,4.07,0.9,Above Reservoir
12/11/2021 06:00:00 AM,4.07,0.9,Above Reservoir
12/11/2021 12:00:00 PM,4.07,0.9,Above Reservoir
12/11/2021 06:00:00 PM,4.07,0.9,Above Reservoir
12/12/2021 12:00:00 AM,4.06,0.9,Above Reservoir
12/12/2021 06:00:00 AM,4.07,0.9,Above Reservoir
12/12/2021 12:00:00 PM,4.07,0.9,Above Reservoir
12/12/2021 06:00:00 PM,4.08,1.0,Above Reservoir
12/13/2021 12:00:00 AM,4.17,1.4,Above Reservoir
12/13/2021 06:00:00 AM,4.76,18.5,Above Reservoir
12/13/2021 12:00:00 PM,5.67,152.3,Above Reservoir
12/13/2021 06:00:00 PM,5.46,124.1,Above Reservoir
12/14/2021 12:00:00 AM,5.43,118.7,Above Reservoir
12/14/2021 06:00:00 AM,5.13,73.5,Above Reservoir
12/14/2021 12:00:00 PM,4.88,46.7,Above Reservoir
12/14/2021 06:00:00 PM,4.75,32.4,Above Reservoir
12/15/2021 12:00:00 AM,4.64,24.7,Above Reservoir
12/15/2021 06:00:00 AM,4.55,19.3,Above Reservoir
12/15/2021 12:00:00 PM,4.5,16.7,Above Reservoir
12/15/2021 06:00:00 PM,4.48,15.6,Above Reservoir
12/16/2021 12:00:00 AM,4.46,14.3,Above Reservoir
12/16/2021 06:00:00 AM,5.26,91.2,Above Reservoir
12/16/2021 12:00:00 PM,4.93,51.4,Above Reservoir
12/16/2021 06:00:00 PM,4.72,30.2,Above Reservoir
12/17/2021 12:00:00 AM,4.6,22.2,Above Reservoir
12/17/2021 06:00:00 AM,4.59,21.6,Above Reservoir
12/17/2021 12:00:00 PM,4.55,19.3,Above Reservoir
12/17/2021 06:00:00 PM,4.5,16.7,Above Reservoir
12/18/2021 12:00:00 AM,4.46,14.3,Above Reservoir
12/18/2021 06:00:00 AM,4.4,11.0,Above Reservoir
12/18/2021 12:00:00 PM,4.41,11.5,Above Reservoir
12/18/2021 06:00:00 PM,4.38,10.0,Above Reservoir
12/19/2021 12:00:00 AM,4.34,8.3,Above Reservoir
12/19/2021 06:00:00 AM,4.3,6.8,Above Reservoir
12/19/2021 12:00:00 PM,4.3,6.8,Above Reservoir
12/19/2021 06:00:00 PM,4.3,6.8,Above Reservoir
12/20/2021 12:00:00 AM,4.29,6.4,Above Reservoir
12/20/2021 06:00:00 AM,4.26,5.5,Above Reservoir
12/20/2021 12:00:00 PM,4.23,4.6,Above Reservoir
12/20/2021 06:00:00 PM,4.23,4.6,Above Reservoir
12/21/2021 12:00:00 AM,4.2,3.9,Above Reservoir
12/21/2021 06:00:00 AM,4.2,3.9,Above Reservoir
12/21/2021 12:00:00 PM,4.2,3.9,Above Reservoir
12/21/2021 06:00:00 PM,4.19,3.7,Above Reservoir
12/22/2021 12:00:00 AM,4.25,5.2,Above Reservoir
12/22/2021 06:00:00 AM,4.32,7.5,Above Reservoir
12/22/2021 12:00:00 PM,4.38,10.0,Above Reservoir
12/22/2021 06:00:00 PM,4.34,8.3,Above Reservoir
12/23/2021 12:00:00 AM,4.36,9.1,Above Reservoir
12/23/2021 06:00:00 AM,4.58,21.0,Above Reservoir
